gender1,name1,,,,,,,,,description: 0 gender unknown 1 female 2 male 3 prob female 4 prob male
2,Aivaras,,,,,,,,,
2,Aivars,,,,,,,,,
1,Aive,,,,,,,,,
1,Aivi,,,,,,,,,
2,Aivils,,,,,,,,,
2,Aivis,,,,,,,,,
1,Aivo,,,,,,,,,
0,Ai+Wei,,,,,,,,,
0,Ai+Wen,,,,,,,,,
0,Ai+Wu,,,,,,,,,
0,Ai+Xia,,,,,,,,,
0,Ai+Xiang,,,,,,,,,
0,Ai+Xiao,,,,,,,,,
0,Ai+Xin,,,,,,,,,
0,Ai+Xue,,,,,,,,,
0,Ai+Yan,,,,,,,,,
1,Aiyana,,,,,,,,,
0,Ai+Yin,,,,,,,,,
0,Ai+Ying,,,,,,,,,
0,Ai+Yuan,,,,,,,,,
0,Ai+Yue,,,,,,,,,
0,Ai+Yun,,,,,,,,,
2,Aize,,,,,,,,,
1,Aizhan,,,,,,,,,
0,Ai+Zhao,,,,,,,,,
0,Ai+Zhen,,,,,,,,,
0,Ai+Zhi,,,,,,,,,
0,Ai+Zhong,,,,,,,,,
0,Ai+Zhu,,,,,,,,,
2,Aizo,,,,,,,,,
1,Aja,,,,,,,,,
2,Ajay,,,,,,,,,
2,Ajaz,,,,,,,,,
1,Ajda,,,,,,,,,
2,Ajdin,,,,,,,,,
1,Ajdina,,,,,,,,,
2,Ajet,,,,,,,,,
1,Ajeta,,,,,,,,,
1,Ajete,,,,,,,,,
1,Ajiša,,,,,,,,,
1,Aji<sch>a,,,,,,,,,
1,Aji<sh>a,,,,,,,,,
4,Ajit,,,,,,,,,
1,Ajka,,,,,,,,,
2,Ajkun,,,,,,,,,
1,Ajkune,,,,,,,,,
1,Ajla,,,,,,,,,
2,Ajmal,,,,,,,,,
2,Ajmer,,,,,,,,,
1,Ajrie,,,,,,,,,
1,Ajša,,,,,,,,,
1,Aj<sch>a,,,,,,,,,
1,Aj<sh>a,,,,,,,,,
1,Ajshe,,,,,,,,,
2,Ajten,,,,,,,,,
1,Ajtene,,,,,,,,,
2,Ajub,,,,,,,,,
2,Akaki,,,,,,,,,
2,Akan,,,,,,,,,
1,Akane,,,,,,,,,
1,Akari,,,,,,,,,
2,Akash,,,,,,,,,
2,Akbar,,,,,,,,,
1,Akbota,,,,,,,,,
2,Akçay,,,,,,,,,
2,Ake,,,,,,,,,
2,Åke,,,,,,,,,
2,Akeem,,,,,,,,,
1,Akemi,,,,,,,,,
2,Aketza,,,,,,,,,
1,Akgül,,,,,,,,,
1,Akgül,,,,,,,,,
1,Akhila,,,,,,,,,
2,Akhtar,,,,,,,,,
1,Aki,,,,,,,,,
2,Aki,,,,,,,,,
2,Áki,,,,,,,,,
2,Akiba,,,,,,,,,
2,Akif,,,,,,,,,
1,Akife,,,,,,,,,
2,Akifumi,,,,,,,,,
2,Akiharu,,,,,,,,,
2,Akihiko,,,,,,,,,
2,Akihiro,,,,,,,,,
2,Akihisa,,,,,,,,,
2,Akihito,,,,,,,,,
2,Akikazu,,,,,,,,,
1,Akiko,,,,,,,,,
2,Akil,,,,,,,,,
1,Akila,,,,,,,,,
2,Akim,,,,,,,,,
2,Akimasa,,,,,,,,,
2,Akimitsu,,,,,,,,,
2,Ak<i>n,,,,,,,,,
1,Akina,,,,,,,,,
2,Akindynos,,,,,,,,,
1,Akino,,,,,,,,,
2,Akinobu,,,,,,,,,
2,Akinori,,,,,,,,,
2,Akio,,,,,,,,,
4,Akira,,,,,,,,,
4,Akito,,,,,,,,,
2,Akitomo,,,,,,,,,
2,Akitoshi,,,,,,,,,
2,Akiva,,,,,,,,,
1,Akiyo,,,,,,,,,
2,Akiyoshi,,,,,,,,,
2,Akke,,,,,,,,,
1,Akkie,,,,,,,,,
2,Akmal,,,,,,,,,
1,Akmaral,,,,,,,,,
1,Akmini,,,,,,,,,
2,Ákos,,,,,,,,,
2,Akper,,,,,,,,,
2,Akram,,,,,,,,,
1,Akrivi,,,,,,,,,
2,Akrom,,,,,,,,,
1,Aksana,,,,,,,,,
2,Aksel,,,,,,,,,
2,Akseli,,,,,,,,,
2,Aku,,,,,,,,,
2,Akylbek,,,,,,,,,
2,Al,,,,,,,,,
4,Al,,,,,,,,,
1,Ala,,,,,,,,,
4,Ala,,,,,,,,,
4,Alaa,,,,,,,,,
2,Alaaddin,,,,,,,,,
2,Alaattin,,,,,,,,,
2,Aladár,,,,,,,,,
2,Aladdin,,,,,,,,,
1,Aladina,,,,,,,,,
2,Aladino,,,,,,,,,
2,Alaeddine,,,,,,,,,
2,Alaettin,,,,,,,,,
2,Alaga,,,,,,,,,
2,Alain,,,,,,,,,
1,Alaina,,,,,,,,,
1,Alaïs,,,,,,,,,
1,Alaitz,,,,,,,,,
2,Alajos,,,,,,,,,
2,Alak,,,,,,,,,
2,Alakananda,,,,,,,,,
,Al,,,,,,,,,
,Al,,,,,,,,,
2,Alam,,,,,,,,,
2,Alamanno,,,,,,,,,
2,Alamgir,,,,,,,,,
2,Alan,,,,,,,,,
1,Alana,,,,,,,,,
1,Alanah,,,,,,,,,
0,Alane,,,,,,,,,
1,Alanis,,,,,,,,,
1,Alanna,,,,,,,,,
1,Alannah,,,,,,,,,
2,Alar,,,,,,,,,
2,Alari,,,,,,,,,
2,Alaric,,,,,,,,,
2,Alarich,,,,,,,,,
2,Alarico,,,,,,,,,
2,Alarik,,,,,,,,,
2,Alasdair,,,,,,,,,
2,Alastair,,,,,,,,,
2,Alaster,,,,,,,,,
1,Alayna,,,,,,,,,
3,Alayne,,,,,,,,,
2,Alazdin,,,,,,,,,
1,Alazne,,,,,,,,,
1,Alba,,,,,,,,,
2,Albain,,,,,,,,,
2,Alban,,,,,,,,,
1,Albana,,,,,,,,,
1,Albane,,,,,,,,,
1,Albanie,,,,,,,,,
1,Albanne,,,,,,,,,
2,Albano,,,,,,,,,
1,Albena,,,,,,,,,
2,Alber,,,,,,,,,
1,Alberdina,,,,,,,,,
1,Alberdine,,,,,,,,,
2,Albéric,,,,,,,,,
1,Alberica,,,,,,,,,
2,Alberico,,,,,,,,,
2,Albert,,,,,,,,,
1,Alberta,,,,,,,,,
2,Albertas,,,,,,,,,
1,Albertdine,,,,,,,,,
1,Alberte,,,,,,,,,
1,Albertha,,,,,,,,,
1,Alberthe,,,,,,,,,
1,Albertien,,,,,,,,,
1,Albertina,,,,,,,,,
1,Albertine,,,,,,,,,
2,Albertino,,,,,,,,,
1,Albertje,,,,,,,,,
2,Alberto,,,,,,,,,
2,Alberts,,,,,,,,,
2,Albertus,,,,,,,,,
2,Albi,,,,,,,,,
,Albi,,,,,,,,,
2,Albin,,,,,,,,,
1,Albina,,,,,,,,,
1,Alb<i/>na,,,,,,,,,
1,Albína,,,,,,,,,
2,Albinas,,,,,,,,,
1,Albinca,,,,,,,,,
1,Albine,,,,,,,,,
2,Albino,,,,,,,,,
2,Albinus,,,,,,,,,
2,Albion,,,,,,,,,
2,Albo,,,,,,,,,
2,Albrecht,,,,,,,,,
1,Albulena,,,,,,,,,
2,Alby,,,,,,,,,
,Alby,,,,,,,,,
1,Alcea,,,,,,,,,
2,Alceo,,,,,,,,,
1,Alceste,,,,,,,,,
2,Alceu,,,,,,,,,
2,Alcide,,,,,,,,,
2,Alcides,,,,,,,,,
1,Alcídia,,,,,,,,,
1,Alcina,,,,,,,,,
1,Alcinda,,,,,,,,,
2,Alcindo,,,,,,,,,
2,Alcínio,,,,,,,,,
2,Alcino,,,,,,,,,
2,Alco,,,,,,,,,
1,Alda,,,,,,,,,
2,Aldas,,,,,,,,,
1,Aldegonda,,,,,,,,,
2,Alden,,,,,,,,,
2,Aldéric,,,,,,,,,
2,Alderico,,,,,,,,,
1,Aldesina,,,,,,,,,
2,Aldesino,,,,,,,,,
2,Aldi,,,,,,,,,
1,Aldijana,,,,,,,,,
2,Aldin,,,,,,,,,
1,Aldina,,,,,,,,,
1,Aldine,,,,,,,,,
2,Aldino,,,,,,,,,
2,Aldis,,,,,,,,,
1,Aldís,,,,,,,,,
2,Aldo,,,,,,,,,
2,Aldobrando,,,,,,,,,
1,Aldona,,,,,,,,,
1,Aldonija,,,,,,,,,
2,Aldónio,,,,,,,,,
2,Aldonis,,,,,,,,,
2,Aldor,,,,,,,,,
2,Aldous,,,,,,,,,
2,Aldric,,,,,,,,,
2,Aldrich,,,,,,,,,
2,Aldrik,,,,,,,,,
1,Alduina,,,,,,,,,
2,Alduino,,,,,,,,,
2,Aldwin,,,,,,,,,
2,Aldwyn,,,,,,,,,
2,Ale,,,,,,,,,
1,Al<e°>,,,,,,,,,
1,Aleah,,,,,,,,,
1,Aleandra,,,,,,,,,
2,Aleandro,,,,,,,,,
1,Alearda,,,,,,,,,
2,Aleardo,,,,,,,,,
2,Alec,,,,,,,,,
,Alec,,,,,,,,,
1,Alecia,,,,,,,,,
2,Aleck,,,,,,,,,
,Aleck,,,,,,,,,
1,Alecsandra,,,,,,,,,
1,Alecsandrina,,,,,,,,,
2,Alecsandru,,,,,,,,,
2,Alecse,,,,,,,,,
2,Aled,,,,,,,,,
2,Aleg,,,,,,,,,
1,Alegria,,,,,,,,,
2,Aleh,,,,,,,,,
3,Aleid,,,,,,,,,
1,Aleida,,,,,,,,,
1,Aleja,,,,,,,,,
1,Alejandra,,,,,,,,,
1,Alejandrina,,,,,,,,,
2,Alejandrino,,,,,,,,,
2,Alejandro,,,,,,,,,
2,Alejo,,,,,,,,,
1,Aleka,,,,,,,,,
2,Aleko,,,,,,,,,
2,Alekper,,,,,,,,,
2,Aleks,,,,,,,,,
1,Aleksa,,,,,,,,,
2,Aleksandar,,,,,,,,,
2,Aleksander,,,,,,,,,
2,Aleksandr,,,,,,,,,
1,Aleksandra,,,,,,,,,
,Aleksandr,,,,,,,,,
2,Aleksandras,,,,,,,,,
2,Aleksandre,,,,,,,,,
1,Aleksandrina,,,,,,,,,
,Aleksandr,,,,,,,,,
,Aleksandr,,,,,,,,,
2,Aleksandrs,,,,,,,,,
2,Aleksanteri,,,,,,,,,
2,Aleksas,,,,,,,,,
2,Aleksei,,,,,,,,,
,Aleksei,,,,,,,,,
2,Aleksej,,,,,,,,,
,Aleksej,,,,,,,,,
2,Aleksejs,,,,,,,,,
2,Aleksejus,,,,,,,,,
2,Aleks<e°>jus,,,,,,,,,
2,Aleksey,,,,,,,,,
2,Aleksi,,,,,,,,,
2,Aleksiejus,,,,,,,,,
2,Aleksy,,,,,,,,,
2,Alem,,,,,,,,,
2,Alemanno,,,,,,,,,
2,Alen,,,,,,,,,
1,Alena,,,,,,,,,
1,Alene,,,,,,,,,
1,Alenka,,,,,,,,,
1,Alenushka,,,,,,,,,
2,Alerich,,,,,,,,,
2,Alerk,,,,,,,,,
2,Aleš,,,,,,,,,
1,Aleša,,,,,,,,,
2,Alesander,,,,,,,,,
2,Ale<sch>,,,,,,,,,
1,Ale<sch>a,,,,,,,,,
2,Ale<sh>,,,,,,,,,
1,Alesha,,,,,,,,,
1,Ale<sh>a,,,,,,,,,
1,Alesia,,,,,,,,,
1,Alesja,,,,,,,,,
1,Alessandra,,,,,,,,,
1,Alessandrina,,,,,,,,,
2,Alessandrino,,,,,,,,,
2,Alessandro,,,,,,,,,
1,Alessia,,,,,,,,,
2,Alessio,,,,,,,,,
1,Alessja,,,,,,,,,
1,Alessya,,,,,,,,,
1,Alesya,,,,,,,,,
1,Aleta,,,,,,,,,
1,Aletha,,,,,,,,,
1,Aletta,,,,,,,,,
1,Alette,,,,,,,,,
1,Alev,,,,,,,,,
1,Alevtina,,,,,,,,,
1,Alevt<i/>na,,,,,,,,,
2,Alex,,,,,,,,,
4,Alex,,,,,,,,,
0,Alex,,,,,,,,,
1,Alexa,,,,,,,,,
,Alex,,,,,,,,,
,Alex,,,,,,,,,
2,Alexan,,,,,,,,,
2,Alexandar,,,,,,,,,
2,Alexander,,,,,,,,,
2,Alexandr,,,,,,,,,
1,Alexandra,,,,,,,,,
2,Alexandre,,,,,,,,,
1,Alexandrea,,,,,,,,,
1,Alexandria,,,,,,,,,
1,Alexandrie,,,,,,,,,
1,Alexandrina,,,,,,,,,
1,Alexandrine,,,,,,,,,
2,Alexandrino,,,,,,,,,
2,Alexandro,,,,,,,,,
,Alexandr,,,,,,,,,
,Alexandr,,,,,,,,,
2,Alexandros,,,,,,,,,
2,Alexandru,,,,,,,,,
1,Alexane,,,,,,,,,
1,Alexanne,,,,,,,,,
2,Alexe,,,,,,,,,
2,Alexei,,,,,,,,,
,Alexei,,,,,,,,,
2,Alexej,,,,,,,,,
,Alexej,,,,,,,,,
2,Alexey,,,,,,,,,
,Alexey,,,,,,,,,
2,Alexi,,,,,,,,,
1,Alexia,,,,,,,,,
1,Alexía,,,,,,,,,
1,Alexiane,,,,,,,,,
1,Alexie,,,,,,,,,
1,Alexina,,,,,,,,,
1,Alexine,,,,,,,,,
2,Alexios,,,,,,,,,
3,Alexis,,,,,,,,,
2,Alexis,,,,,,,,,
1,Alexus,,,,,,,,,
2,Alexy,,,,,,,,,
1,Aleyna,,,,,,,,,
2,Alf,,,,,,,,,
1,Alfa,,,,,,,,,
1,Alfaia,,,,,,,,,
1,Álfdís,,,,,,,,,
1,Alfea,,,,,,,,,
2,Alfeo,,,,,,,,,
1,Alfeu,,,,,,,,,
2,Alfhard,,,,,,,,,
1,Álfheiður,,,,,,,,,
1,Alfhild,,,,,,,,,
1,Álfhildur,,,,,,,,,
1,Alfia,,,,,,,,,
1,Alfiera,,,,,,,,,
2,Alfiero,,,,,,,,,
1,Alfija,,,,,,,,,
1,Alfina,,,,,,,,,
2,Alfino,,,,,,,,,
2,Alfinus,,,,,,,,,
2,Alfio,,,,,,,,,
1,Alfiya,,,,,,,,,
2,Alfo,,,,,,,,,
2,Alfons,,,,,,,,,
1,Alfonsa,,,,,,,,,
2,Alfonsas,,,,,,,,,
1,Alfonsina,,,,,,,,,
2,Alfonsino,,,,,,,,,
2,Alfonso,,,,,,,,,
2,Alfonz,,,,,,,,,
2,Alford,,,,,,,,,
2,Alfred,,,,,,,,,
2,Alfréd,,,,,,,,,
2,Alfreð,,,,,,,,,
1,Alfreda,,,,,,,,,
2,Alfredas,,,,,,,,,
1,Alfredina,,,,,,,,,
1,Alfredine,,,,,,,,,
2,Alfredo,,,,,,,,,
2,Alfr<e/>ds,,,,,,,,,
1,Alfrid,,,,,,,,,
2,Alfried,,,,,,,,,
1,Álfrún,,,,,,,,,
2,Alfs,,,,,,,,,
1,Alg<e°>,,,,,,,,,
2,Alger,,,,,,,,,
1,Algimanta,,,,,,,,,
2,Algimantas,,,,,,,,,
2,Algimas,,,,,,,,,
2,Algirdas,,,,,,,,,
2,Algis,,,,,,,,,
1,Algrid,,,,,,,,,
1,Algunde,,,,,,,,,
2,Alhard,,,,,,,,,
1,Alhed,,,,,,,,,
1,Alheid,,,,,,,,,
1,Alheide,,,,,,,,,
1,Alheidis,,,,,,,,,
1,Ali,,,,,,,,,
3,Ali,,,,,,,,,
2,Ali,,,,,,,,,
4,Ali,,,,,,,,,
1,Alia,,,,,,,,,
1,Aliah,,,,,,,,,
2,Ali+Akbar,,,,,,,,,
2,Aliaksandr,,,,,,,,,
1,Aliaksandra,,,,,,,,,
2,Aliaksei,,,,,,,,,
2,Aliaksej,,,,,,,,,
2,Aliaksey,,,,,,,,,
0,A+Lian,,,,,,,,,
2,Alibay,,,,,,,,,
2,Alibek,,,,,,,,,
2,Alibi,,,,,,,,,
1,Alica,,,,,,,,,
2,Alican,,,,,,,,,
1,Alice,,,,,,,,,
1,Alicia,,,,,,,,,
1,Alícia,,,,,,,,,
1,Alicija,,,,,,,,,
2,Alicio,,,,,,,,,
1,Aliciya,,,,,,,,,
1,Alicja,,,,,,,,,
2,Alick,,,,,,,,,
1,Alida,,,,,,,,,
1,Alide,,,,,,,,,
2,Alídio,,,,,,,,,
1,Alie,,,,,,,,,
1,Alien,,,,,,,,,
1,Aliene,,,,,,,,,
1,Alienor,,,,,,,,,
1,Alies,,,,,,,,,
2,Alies,,,,,,,,,
1,Aliete,,,,,,,,,
1,Aliette,,,,,,,,,
2,Alighiero,,,,,,,,,
2,Aligi,,,,,,,,,
2,Alihan,,,,,,,,,
1,Aliina,,,,,,,,,
1,Aliisa,,,,,,,,,
1,Alija,,,,,,,,,
2,Alija,,,,,,,,,
2,Alijah,,,,,,,,,
1,Alije,,,,,,,,,
2,Alik,,,,,,,,,
2,Alikhan,,,,,,,,,
1,Aliki,,,,,,,,,
2,Alim,,,,,,,,,
1,Alima,,,,,,,,,
1,Alime,,,,,,,,,
2,Alimzhan,,,,,,,,,
3,Alin,,,,,,,,,
2,Alin,,,,,,,,,
1,Alina,,,,,,,,,
1,Al<i/>na,,,,,,,,,
1,Alinda,,,,,,,,,
1,Alinde,,,,,,,,,
1,Aline,,,,,,,,,
2,Alino,,,,,,,,,
1,Aliodija,,,,,,,,,
2,Alion,,,,,,,,,
1,Aliona,,,,,,,,,
2,Aliosha,,,,,,,,,
2,Aliosman,,,,,,,,,
2,Alipio,,,,,,,,,
2,Alípio,,,,,,,,,
2,Ali+Reza,,,,,,,,,
2,Aliriza,,,,,,,,,
2,Ali+Riza,,,,,,,,,
1,Alis,,,,,,,,,
2,Alis,,,,,,,,,
1,Alisa,,,,,,,,,
2,Al<i>san,,,,,,,,,
2,Alisdair,,,,,,,,,
1,Alise,,,,,,,,,
1,Alisé,,,,,,,,,
1,Alisée,,,,,,,,,
1,Alisha,,,,,,,,,
2,Alisher,,,,,,,,,
1,Alison,,,,,,,,,
3,Alison,,,,,,,,,
1,Alisone,,,,,,,,,
1,Alissa,,,,,,,,,
1,Alisson,,,,,,,,,
1,Alissone,,,,,,,,,
2,Alistair,,,,,,,,,
2,Alistaire,,,,,,,,,
2,Alister,,,,,,,,,
1,Alitsia,,,,,,,,,
2,Alius,,,,,,,,,
1,Alivia,,,,,,,,,
2,Alívio,,,,,,,,,
1,Alix,,,,,,,,,
3,Alix,,,,,,,,,
1,Alixe,,,,,,,,,
1,Alixia,,,,,,,,,
1,Aliya,,,,,,,,,
1,Aliyah,,,,,,,,,
1,Aliye,,,,,,,,,
1,Aliyya,,,,,,,,,
1,Aliz,,,,,,,,,
1,Aliza,,,,,,,,,
1,Alize,,,,,,,,,
1,Alizé,,,,,,,,,
1,Alizéa,,,,,,,,,
1,Alizée,,,,,,,,,
1,Alja,,,,,,,,,
2,Alja<z^>,,,,,,,,,
0,Alje,,,,,,,,,
0,Aljet,,,,,,,,,
2,Aljo,,,,,,,,,
1,Aljona,,,,,,,,,
2,Aljoša,,,,,,,,,
2,Aljoscha,,,,,,,,,
2,Aljo<sch>a,,,,,,,,,
2,Aljosha,,,,,,,,,
2,Aljo<sh>a,,,,,,,,,
1,Alka,,,,,,,,,
2,Alkaios,,,,,,,,,
2,Alkan,,,,,,,,,
3,Alke,,,,,,,,,
0,Älke,,,,,,,,,
1,Alkea,,,,,,,,,
2,Alket,,,,,,,,,
1,Alketa,,,,,,,,,
1,Alki,,,,,,,,,
1,Alkinoi,,,,,,,,,
2,Alkis,,,,,,,,,
,Alkis,,,,,,,,,
2,Alkistis,,,,,,,,,
2,Alkiviadis,,,,,,,,,
1,Alla,,,,,,,,,
2,Allain,,,,,,,,,
2,Allal,,,,,,,,,
2,Allan,,,,,,,,,
1,Allana,,,,,,,,,
2,Allar,,,,,,,,,
2,Allard,,,,,,,,,
2,Allart,,,,,,,,,
2,Alle,,,,,,,,,
1,Allegonda,,,,,,,,,
1,Allegonde,,,,,,,,,
1,Allegra,,,,,,,,,
2,Allegro,,,,,,,,,
2,Allen,,,,,,,,,
1,Allene,,,,,,,,,
1,Alli,,,,,,,,,
3,Allie,,,,,,,,,
1,Alliette,,,,,,,,,
1,Allison,,,,,,,,,
2,Allister,,,,,,,,,
2,Allmar,,,,,,,,,
1,Ally,,,,,,,,,
3,Ally,,,,,,,,,
3,Allyn,,,,,,,,,
1,Allyson,,,,,,,,,
1,Allyssa,,,,,,,,,
1,Alma,,,,,,,,,
1,Almagul,,,,,,,,,
2,Almantas,,,,,,,,,
2,Almar,,,,,,,,,
2,Almarin,,,,,,,,,
1,Almarina,,,,,,,,,
2,Almas,,,,,,,,,
2,Almat,,,,,,,,,
1,Almath,,,,,,,,,
1,Almaz,,,,,,,,,
2,Almaz,,,,,,,,,
1,Almeda,,,,,,,,,
1,Almerina,,,,,,,,,
1,Almerinda,,,,,,,,,
2,Almerindo,,,,,,,,,
2,Almerino,,,,,,,,,
2,Almin,,,,,,,,,
2,Alminas,,,,,,,,,
1,Almine,,,,,,,,,
2,Alminus,,,,,,,,,
2,Almir,,,,,,,,,
1,Almira,,,,,,,,,
1,Almirka,,,,,,,,,
2,Almiro,,,,,,,,,
1,Almke,,,,,,,,,
2,Almo,,,,,,,,,
2,Álmos,,,,,,,,,
1,Almtrud,,,,,,,,,
1,Almudena,,,,,,,,,
1,Almut,,,,,,,,,
1,Almute,,,,,,,,,
1,Almuth,,,,,,,,,
2,Alnis,,,,,,,,,
2,Alo,,,,,,,,,
1,Alodie,,,,,,,,,
2,Alois,,,,,,,,,
4,Aloïs,,,,,,,,,
1,Aloisa,,,,,,,,,
4,Aloïse,,,,,,,,,
1,Aloisia,,,,,,,,,
1,Aloisie,,,,,,,,,
2,Aloisio,,,,,,,,,
2,Aloisius,,,,,,,,,
,Alois,,,,,,,,,
2,Aloizas,,,,,,,,,
2,Aloizs,,,,,,,,,
2,Alojz,,,,,,,,,
1,Alojzia,,,,,,,,,
2,Alojzij,,,,,,,,,
1,Alojzija,,,,,,,,,
2,Alojzije,,,,,,,,,
2,Alok,,,,,,,,,
2,Aloke,,,,,,,,,
2,Alon,,,,,,,,,
1,Alona,,,,,,,,,
1,"A<l,>ona",,,,,,,,,
1,Alondra,,,,,,,,,
1,Alonsa,,,,,,,,,
2,Alonso,,,,,,,,,
2,Alonzo,,,,,,,,,
2,Aloys,,,,,,,,,
3,Aloyse,,,,,,,,,
4,Aloyse,,,,,,,,,
1,Aloysia,,,,,,,,,
2,Aloysius,,,,,,,,,
,Aloys,,,,,,,,,
2,Aloyzas,,,,,,,,,
2,Alp,,,,,,,,,
2,Alparslan,,,,,,,,,
2,Alpaslan,,,,,,,,,
2,Alpay,,,,,,,,,
2,Alpcan,,,,,,,,,
2,Alper,,,,,,,,,
2,Alperen,,,,,,,,,
1,Alpha,,,,,,,,,
2,Alphons,,,,,,,,,
1,Alphonsa,,,,,,,,,
2,Alphonse,,,,,,,,,
1,Alphonsine,,,,,,,,,
2,Alphonsus,,,,,,,,,
2,Alpo,,,,,,,,,
2,Alptekin,,,,,,,,,
2,Alptu<g^>,,,,,,,,,
2,Alqi,,,,,,,,,
2,Alric,,,,,,,,,
2,Alrich,,,,,,,,,
2,Alrick,,,,,,,,,
2,Alrik,,,,,,,,,
2,Alroy,,,,,,,,,
1,Alrun,,,,,,,,,
2,Alser,,,,,,,,,
2,Alston,,,,,,,,,
1,Alta,,,,,,,,,
4,Altaf,,,,,,,,,
1,Altagracia,,,,,,,,,
1,Altair,,,,,,,,,
2,Altan,,,,,,,,,
2,Altay,,,,,,,,,
1,Altea,,,,,,,,,
2,Alteo,,,,,,,,,
2,Alter,,,,,,,,,
1,Altera,,,,,,,,,
2,Altero,,,,,,,,,
2,Alteus,,,,,,,,,
2,Altfried,,,,,,,,,
1,Altha,,,,,,,,,
1,Althea,,,,,,,,,
2,Altin,,,,,,,,,
1,Altina,,,,,,,,,
1,Altinaj,,,,,,,,,
1,Altine,,,,,,,,,
2,Altino,,,,,,,,,
2,Altis,,,,,,,,,
1,Altje,,,,,,,,,
2,Alto,,,,,,,,,
2,Alton,,,,,,,,,
1,Altraud,,,,,,,,,
1,Altrud,,,,,,,,,
2,Altti,,,,,,,,,
2,Altu<g^>,,,,,,,,,
2,Altun,,,,,,,,,
1,Altunay,,,,,,,,,
1,Altynai,,,,,,,,,
1,Altynay,,,,,,,,,
2,Altynbek,,,,,,,,,
2,Alun,,,,,,,,,
2,Alush,,,,,,,,,
2,Alv,,,,,,,,,
1,Alva,,,,,,,,,
0,Alva,,,,,,,,,
2,Alvan,,,,,,,,,
2,Alvapillai,,,,,,,,,
2,Alvar,,,,,,,,,
1,Alvara,,,,,,,,,
1,Álvara,,,,,,,,,
1,Alvard,,,,,,,,,
2,Alvaro,,,,,,,,,
2,Álvaro,,,,,,,,,
2,Alve,,,,,,,,,
1,Alvera,,,,,,,,,
1,Alvida,,,,,,,,,
2,Alvidas,,,,,,,,,
2,Alvie,,,,,,,,,
1,Alviina,,,,,,,,,
1,Alvilde,,,,,,,,,
2,Alvils,,,,,,,,,
2,Alvin,,,,,,,,,
1,Alvina,,,,,,,,,
3,Alvine,,,,,,,,,
2,Alvino,,,,,,,,,
1,Alvira,,,,,,,,,
2,Alvis,,,,,,,,,
1,Alvisa,,,,,,,,,
2,Alvise,,,,,,,,,
1,Alvyda,,,,,,,,,
2,Alvydas,,,,,,,,,
4,Alwie,,,,,,,,,
2,Alwies,,,,,,,,,
2,Alwin,,,,,,,,,
1,Alwina,,,,,,,,,
1,Alwine,,,,,,,,,
2,Alwyn,,,,,,,,,
1,Aly,,,,,,,,,
2,Aly,,,,,,,,,
1,Alya,,,,,,,,,
1,Alyce,,,,,,,,,
1,Alycia,,,,,,,,,
1,Alyette,,,,,,,,,
3,Alyn,,,,,,,,,
1,Alyona,,,,,,,,,
2,Alyosha,,,,,,,,,
1,Alys,,,,,,,,,
1,Alysa,,,,,,,,,
1,Alyse,,,,,,,,,
1,Alysée,,,,,,,,,
1,Alysha,,,,,,,,,
1,Alysia,,,,,,,,,
1,Alyson,,,,,,,,,
1,Alyssa,,,,,,,,,
1,Alyzée,,,,,,,,,
1,Al<z^>beta,,,,,,,,,
1,Al<z^>b<ê>ta,,,,,,,,,
1,Alzira,,,,,,,,,
0,Am,,,,,,,,,
1,Amabel,,,,,,,,,
0,Amabile,,,,,,,,,
2,Amable,,,,,,,,,
1,Amada,,,,,,,,,
1,Amadea,,,,,,,,,
2,Amadeo,,,,,,,,,
2,Amadeu,,,,,,,,,
2,Amadeus,,,,,,,,,
2,Amadio,,,,,,,,,
2,Amado,,,,,,,,,
2,Amador,,,,,,,,,
1,Amadora,,,,,,,,,
2,Amaël,,,,,,,,,
1,Amaelle,,,,,,,,,
1,Amaia,,,,,,,,,
3,Amal,,,,,,,,,
2,Amal,,,,,,,,,
1,Amala,,,,,,,,,
2,Amalan,,,,,,,,,
1,Amale,,,,,,,,,
1,Amalia,,,,,,,,,
1,Amália,,,,,,,,,
1,Amalía,,,,,,,,,
1,Amalie,,,,,,,,,
1,Amalija,,,,,,,,,
2,Amalio,,,,,,,,,
2,Amalric,,,,,,,,,
2,Aman,,,,,,,,,
1,Amance,,,,,,,,,
1,Amancia,,,,,,,,,
2,Amancio,,,,,,,,,
2,Amand,,,,,,,,,
1,Amanda,,,,,,,,,
1,Amande,,,,,,,,,
1,Amandine,,,,,,,,,
2,Amândio,,,,,,,,,
2,Amando,,,,,,,,,
2,Amandus,,,,,,,,,
1,Amani,,,,,,,,,
2,Amanollah,,,,,,,,,
4,Amanpreet,,,,,,,,,
2,Amant,,,,,,,,,
1,Amanta,,,,,,,,,
2,Amanullah,,,,,,,,,
2,Amanzhan,,,,,,,,,
1,Amanzia,,,,,,,,,
2,Amanzio,,,,,,,,,
2,Amar,,,,,,,,,
1,Amara,,,,,,,,,
2,Amaral,,,,,,,,,
1,Amarande,,,,,,,,,
1,Amaranta,,,,,,,,,
2,Amaresh,,,,,,,,,
0,Amari,,,,,,,,,
1,Amarilda,,,,,,,,,
2,Amarildo,,,,,,,,,
1,Amarilis,,,,,,,,,
2,Amarion,,,,,,,,,
4,Amarjeet,,,,,,,,,
4,Amarjit,,,,,,,,,
2,Amaro,,,,,,,,,
